source,target,external_category_id,raw_full_path,decision_status,semantic_category_code,garment_type_code,comparison_family_code,sleeve_length_class,pants_length_class,leggings_length_class,skirt_length_class,body_length_class,app_category_code,app_detail_code,mapping_status,comparison_eligible,decision_reason
"musinsa","UNKNOWN","107011003002","아울렛 > 스포츠/레저 > 아우터 > 기타 점퍼/재킷","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003003","아울렛 > 스포츠/레저 > 아우터 > 나일론/코치 재킷","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003004","아울렛 > 스포츠/레저 > 아우터 > 스타디움 재킷","confirmed","outerwear","jacket","jacket","unknown","unknown","not_applicable","not_applicable","unknown","outerwear","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003005","아울렛 > 스포츠/레저 > 아우터 > 아노락 재킷","confirmed","outerwear","anorak","anorak","unknown","unknown","not_applicable","not_applicable","unknown","outerwear","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003006","아울렛 > 스포츠/레저 > 아우터 > 트레이닝 재킷","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003007","아울렛 > 스포츠/레저 > 아우터 > 플리스","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003008","아울렛 > 스포츠/레저 > 아우터 > 카디건","confirmed","tops","cardigan","cardigan","unknown","unknown","not_applicable","not_applicable","unknown","tops","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003009","아울렛 > 스포츠/레저 > 아우터 > 레인코트","confirmed","outerwear","coat","coat","unknown","unknown","not_applicable","not_applicable","unknown","outerwear","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003010","아울렛 > 스포츠/레저 > 아우터 > 롱패딩/헤비 아우터","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003011","아울렛 > 스포츠/레저 > 아우터 > 숏패딩/헤비 아우터","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003012","아울렛 > 스포츠/레저 > 아우터 > 하프패딩/헤비 아우터","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003013","아울렛 > 스포츠/레저 > 아우터 > 후드 집업","confirmed","tops","zip_hoodie","zip_hoodie","unknown","unknown","not_applicable","not_applicable","unknown","tops","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003014","아울렛 > 스포츠/레저 > 아우터 > 패딩 베스트","review_required","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","review_required","false","bounded sample is mixed, unknown, or insufficient"
"musinsa","UNKNOWN","107011003015","아울렛 > 스포츠/레저 > 아우터 > 블레이저","confirmed","outerwear","blazer","blazer","unknown","unknown","not_applicable","not_applicable","unknown","outerwear","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011003016","아울렛 > 스포츠/레저 > 아우터 > 유니폼","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011004","아울렛 > 스포츠/레저 > 스커트","navigation_only","","","","unknown","unknown","not_applicable","unknown","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","107011004001","아울렛 > 스포츠/레저 > 스커트 > 미니스커트","confirmed","skirts","skirt","skirt","unknown","unknown","not_applicable","mini","unknown","skirts","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011004002","아울렛 > 스포츠/레저 > 스커트 > 미디스커트","confirmed","skirts","skirt","skirt","unknown","unknown","not_applicable","midi","unknown","skirts","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011005","아울렛 > 스포츠/레저 > 원피스","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","107011005001","아울렛 > 스포츠/레저 > 원피스 > 미니원피스","confirmed","dresses","dress","dress","unknown","unknown","not_applicable","not_applicable","unknown","dresses","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011005002","아울렛 > 스포츠/레저 > 원피스 > 미디원피스","confirmed","dresses","dress","dress","unknown","unknown","not_applicable","not_applicable","unknown","dresses","","direct","true","bounded official product sample is semantically consistent"
"musinsa","UNKNOWN","107011006","아울렛 > 스포츠/레저 > 상하의세트","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007","아울렛 > 스포츠/레저 > 수영복/비치웨어","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","107011007001","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 다이빙슈트","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007002","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 래시가드 하의","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007003","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 래시가드 상의","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007004","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 래시가드 세트","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007005","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 워터 레깅스","unsupported","leggings","leggings","leggings","unknown","unknown","unknown","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007006","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 반신수영복","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007007","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 비키니","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007008","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 사각수영복","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007009","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 삼각수영복","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007010","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 원피스수영복","unsupported","dresses","dress","dress","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007011","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 전신수영복","unsupported","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011007012","아울렛 > 스포츠/레저 > 수영복/비치웨어 > 브라탑","unsupported","underwear","bra","underwear_top","unknown","unknown","not_applicable","not_applicable","unknown","","","unsupported_by_current_app","false","garment requires FitMatch support review"
"musinsa","UNKNOWN","107011008","아울렛 > 스포츠/레저 > 스포츠신발","navigation_only","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","navigation_only","false","navigation grouping/non-leaf"
"musinsa","UNKNOWN","107011008001","아울렛 > 스포츠/레저 > 스포츠신발 > 골프화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008002","아울렛 > 스포츠/레저 > 스포츠신발 > 기타 스포츠화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008003","아울렛 > 스포츠/레저 > 스포츠신발 > 농구화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008004","아울렛 > 스포츠/레저 > 스포츠신발 > 등산/트레킹화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008005","아울렛 > 스포츠/레저 > 스포츠신발 > 러닝화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008006","아울렛 > 스포츠/레저 > 스포츠신발 > 배드민턴화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
"musinsa","UNKNOWN","107011008007","아울렛 > 스포츠/레저 > 스포츠신발 > 보드화","rejected","","","","unknown","unknown","not_applicable","not_applicable","unknown","","","rejected","false","path denotes non-garment merchandise"
