provider,category_key,category_path,group_codes,group_labels,disposition,product_count,audience_codes,sample_product_ids,sample_product_names,mapping_basis,notes,source_ids,source_names
uniqlo,uniqlo:57892:95353:95361:95373,WOMEN > 니트 & 가디건 > 니트 > 워셔블,A,일반 상의,COMPARABLE,1,WOMEN,E486320,워셔블니트V넥스웨터(스무드),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95361"", ""class"": ""95353"", ""gender"": ""57892"", ""subcategory"": ""95373""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""women"", ""subcategory"": ""washable""}"
uniqlo,uniqlo:57892:95353:95361:95375,WOMEN > 니트 & 가디건 > 니트 > 가디건,A,일반 상의,COMPARABLE,1,WOMEN,E476975,UV PROTECTION크루넥가디건(스트라이프),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95361"", ""class"": ""95353"", ""gender"": ""57892"", ""subcategory"": ""95375""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""women"", ""subcategory"": ""knit cardigans""}"
uniqlo,uniqlo:57892:95353:95361:95376,WOMEN > 니트 & 가디건 > 니트 > 크루넥 니트,A,일반 상의,COMPARABLE,1,WOMEN,E465734,캐시미어크루넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95361"", ""class"": ""95353"", ""gender"": ""57892"", ""subcategory"": ""95376""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""women"", ""subcategory"": ""crew neck""}"
uniqlo,uniqlo:57892:95353:95361:95378,WOMEN > 니트 & 가디건 > 니트 > 터틀넥,A,일반 상의,COMPARABLE,1,WOMEN,E465735,캐시미어터틀넥스웨터,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95361"", ""class"": ""95353"", ""gender"": ""57892"", ""subcategory"": ""95378""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""women"", ""subcategory"": ""turtle neck""}"
uniqlo,uniqlo:57892:95353:95361:95379,WOMEN > 니트 & 가디건 > 니트 > 유니섹스,A,일반 상의,COMPARABLE,1,MEN|UNISEX,E450540,메리노V넥가디건,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95361"", ""class"": ""95353"", ""gender"": ""57892"", ""subcategory"": ""95379""}","{""category"": ""sweaters and knitwear"", ""class"": ""sweaters and knitwear"", ""gender"": ""women"", ""subcategory"": ""unisex""}"
uniqlo,uniqlo:57892:95354:95362:102589,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > UNIQLO and JW ANDERSON,A,일반 상의,COMPARABLE,2,WOMEN,E484928|E485265,옥스포드박시셔츠|옥스포드박시셔츠(스트라이프),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""102589""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""uniqlo and jw anderson""}"
uniqlo,uniqlo:57892:95354:95362:95381,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 긴팔,A,일반 상의,COMPARABLE,18,UNISEX|WOMEN,E487526|E488206|E488520|E488522|E488559,레이온블라우스(스트라이프)|데님블라우스|옥스포드박시셔츠|옥스포드박시셔츠(스트라이프)A|플란넬박시셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95381""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""long sleeve""}"
uniqlo,uniqlo:57892:95354:95362:95382,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 7부,A,일반 상의,COMPARABLE,1,WOMEN,E479073,레이온스키퍼칼라블라우스(7부),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95382""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""three quarter sleeve""}"
uniqlo,uniqlo:57892:95354:95362:95383,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 반팔,A,일반 상의,COMPARABLE,4,WOMEN,E483875|E483881|E484849|E488448,레이온블라우스(반팔)|코튼도비V넥블라우스(반팔)|옥스포드박시셔츠(반팔)|나일론박시쇼트셔츠(5부),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95383""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""short sleeve""}"
uniqlo,uniqlo:57892:95354:95362:95384,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 슬리브리스,A,일반 상의,COMPARABLE,2,WOMEN,E485584|E487989,라이트코튼핀턱블라우스(슬리브리스)|엠브로이더리블라우스(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95384""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""sleeveles""}"
uniqlo,uniqlo:57892:95354:95362:95385,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 레이온,A,일반 상의,COMPARABLE,6,WOMEN,E479071|E482825|E484240|E487528|E489229,레이온블라우스|레이온스키퍼칼라블라우스(7부)스트라이프|레이온블라우스(반팔)도트|레이온스키퍼칼라블라우스(7부)스트라이프|레이온블라우스(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95385""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""rayon""}"
uniqlo,uniqlo:57892:95354:95362:95386,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 리넨,A,일반 상의,COMPARABLE,6,WOMEN,E475647|E475649|E483869|E483872|E483890,프리미엄리넨셔츠|프리미엄리넨스키퍼칼라셔츠(7부)|프리미엄리넨셔츠(스트라이프)A|프리미엄리넨스키퍼칼라셔츠(7부)|리넨블렌드블라우스(슬리브리스),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95386""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""linen""}"
uniqlo,uniqlo:57892:95354:95362:95388,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > 코튼,A,일반 상의,COMPARABLE,2,WOMEN,E483880|E492900,코튼오버사이즈셔츠|코튼핏셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95388""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""cotton""}"
uniqlo,uniqlo:57892:95354:95362:95399,WOMEN > 셔츠 & 블라우스 > 셔츠 & 블라우스 > GU,A,일반 상의,COMPARABLE,3,WOMEN,E486696|E486697|E486701,GU캐미솔튜닉|GU옥스포드쇼트셔츠|GU테크쇼트셔츠(반팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""95362"", ""class"": ""95354"", ""gender"": ""57892"", ""subcategory"": ""95399""}","{""category"": ""shirts and blouses"", ""class"": ""shirts and blouses"", ""gender"": ""women"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57893:107543:107550:107607,MEN > Special Collaborations > Uniqlo U > Bottoms,C,팬츠·쇼츠·레깅스,COMPARABLE,1,MEN|UNISEX,E482965,턱와이드쇼트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""107550"", ""class"": ""107543"", ""gender"": ""57893"", ""subcategory"": ""107607""}","{""category"": ""uniqlo u"", ""class"": ""special collaboration"", ""gender"": ""men"", ""subcategory"": ""bottoms""}"
uniqlo,uniqlo:57893:107543:107552:107621,MEN > Special Collaborations > UNIQLO and JW ANDERSON > Cut & Sewn,A,일반 상의,COMPARABLE,1,MEN|UNISEX,E485454,바이컬러T,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""107552"", ""class"": ""107543"", ""gender"": ""57893"", ""subcategory"": ""107621""}","{""category"": ""uniqlo and jw anderson"", ""class"": ""special collaboration"", ""gender"": ""men"", ""subcategory"": ""t-shirts""}"
uniqlo,uniqlo:57893:107543:140769:140770,MEN > Special Collaborations > The Roger Federer Collection > DRY-EX Polo Shirts,A,일반 상의,COMPARABLE,2,MEN|UNISEX,E482306|E485782,DRY-EX하프집폴로셔츠|DRY-EX폴로셔츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""140769"", ""class"": ""107543"", ""gender"": ""57893"", ""subcategory"": ""140770""}","{""category"": ""the roger federer collection"", ""class"": ""special collaboration"", ""gender"": ""men"", ""subcategory"": ""polo""}"
uniqlo,uniqlo:57893:107543:140769:140773,MEN > Special Collaborations > The Roger Federer Collection > Dry Stretch Sweats,R,혼합·검토,REVIEW,1,MEN,E484398,드라이스트레치스웨트재킷,유니클로 collection/category leaf만으로 비교 축을 확정할 수 없음,,"{""category"": ""140769"", ""class"": ""107543"", ""gender"": ""57893"", ""subcategory"": ""140773""}","{""category"": ""the roger federer collection"", ""class"": ""special collaboration"", ""gender"": ""men"", ""subcategory"": ""sweats""}"
uniqlo,uniqlo:57893:124425:124431:124445,MEN > GU > 상의 > 티셔츠,A,일반 상의,COMPARABLE,2,MEN|NO_GENDER|UNISEX,E486739|E486743,GU스웨트룩T|GU헤비웨이트크루넥T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""124431"", ""class"": ""124425"", ""gender"": ""57893"", ""subcategory"": ""124445""}","{""category"": ""tops"", ""class"": ""gu"", ""gender"": ""men"", ""subcategory"": ""t-shirts""}"
uniqlo,uniqlo:57893:124425:124432:124449,MEN > GU > 팬츠 > 진,C,팬츠·쇼츠·레깅스,COMPARABLE,1,MEN,E486722,GU배럴레그진,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""124432"", ""class"": ""124425"", ""gender"": ""57893"", ""subcategory"": ""124449""}","{""category"": ""bottoms"", ""class"": ""gu"", ""gender"": ""men"", ""subcategory"": ""jeans""}"
uniqlo,uniqlo:57893:124425:124432:124450,MEN > GU > 팬츠 > 팬츠,C,팬츠·쇼츠·레깅스,COMPARABLE,3,MEN,E478702|E486723|E486726,GU조츠|GU조츠|GU카고배기쇼트팬츠,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""124432"", ""class"": ""124425"", ""gender"": ""57893"", ""subcategory"": ""124450""}","{""category"": ""bottoms"", ""class"": ""gu"", ""gender"": ""men"", ""subcategory"": ""pants""}"
uniqlo,uniqlo:57893:57966:58035:136617,MEN > 아우터 > 파카 & 블루종 > GU,B,아우터,COMPARABLE,1,MEN,E493797,GU페이크레더커버올재킷,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""136617""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""gu""}"
uniqlo,uniqlo:57893:57966:58035:58371,MEN > 아우터 > 파카 & 블루종 > 블루종,B,아우터,COMPARABLE,3,MEN|UNISEX,E484249|E486167|E491096,집업블루종|윈드블럭스탠드블루종|집업블루종,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58371""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""blouson""}"
uniqlo,uniqlo:57893:57966:58035:58374,MEN > 아우터 > 파카 & 블루종 > 코치재킷,B,아우터,COMPARABLE,1,MEN,E487689,패디드쇼트블루종,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58374""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57893:57966:58035:94361,MEN > 아우터 > 파카 & 블루종 > 포켓터블,B,아우터,COMPARABLE,1,MEN,E469292,포켓터블UV PROTECTION파카,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""94361""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""pocketable""}"
uniqlo,uniqlo:57893:57966:58035:98331,MEN > 아우터 > 파카 & 블루종 > 재킷,B,아우터,COMPARABLE,5,MEN|UNISEX,E484610|E487688|E488726|E488828|E488829,해링턴재킷|커버롤|데님트러커재킷|커버롤(데님)|커버롤(데님),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""98331""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""jacket""}"
uniqlo,uniqlo:57893:57966:58035:98333,MEN > 아우터 > 파카 & 블루종 > 후리스,B,아우터,COMPARABLE,2,MEN|UNISEX,E450195|E469956,후리스풀집재킷|후리스풀집재킷(컬러블록),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58035"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""98333""}","{""category"": ""parkas and blousons"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""fleece""}"
uniqlo,uniqlo:57893:57966:58036:116908,MEN > 아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),B,아우터,COMPARABLE,7,MEN,E448039|E448040|E448041|E448042|E448043,감탄재킷(CUSTOM ORDER·사이즈S)|감탄재킷(CUSTOM ORDER·사이즈M)|감탄재킷(CUSTOM ORDER·사이즈L)|감탄재킷(CUSTOM ORDER·사이즈XL)|감탄재킷(CUSTOM ORDER·사이즈XXL),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58036"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""116908""}","{""category"": ""gamtan jackets"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""uniqlo custom order""}"
uniqlo,uniqlo:57893:57966:58036:58375,MEN > 아우터 > 감탄 재킷 > 감탄 재킷,B,아우터,COMPARABLE,2,MEN,E448034|E468671,감탄재킷|감탄재킷(패턴),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58036"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58375""}","{""category"": ""gamtan jackets"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""wool""}"
uniqlo,uniqlo:57893:57966:58036:58376,MEN > 아우터 > 감탄 재킷 > 감탄 재킷 (라이트),B,아우터,COMPARABLE,1,MEN,E444557,감탄재킷(라이트),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58036"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58376""}","{""category"": ""gamtan jackets"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""cotton""}"
uniqlo,uniqlo:57893:57966:58037:62622,MEN > 아우터 > 재킷 & 블레이저 > UNIQLO and JW ANDERSON,B,아우터,COMPARABLE,1,MEN|UNISEX,E477704,감탄블레이저,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58037"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""62622""}","{""category"": ""jackets"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""uniqlo and jw anderson""}"
uniqlo,uniqlo:57893:57966:58038:58386,MEN > 아우터 > 경량 패딩 (PUFFTECH) > 퍼프테크,B,아우터,COMPARABLE,5,MEN,E470061|E470118|E479755|E486171|E486819,PUFFTECH컴팩트베스트|PUFFTECH파카|PUFFTECH재킷|PUFFTECH재킷|PUFFTECH컴팩트재킷,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58038"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58386""}","{""category"": ""pufftech and ultra light down"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""pufftech""}"
uniqlo,uniqlo:57893:57966:58038:58388,MEN > 아우터 > 경량 패딩 (PUFFTECH) > 베스트,B,아우터,COMPARABLE,1,MEN,E487348,PUFFTECH베스트,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58038"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58388""}","{""category"": ""pufftech and ultra light down"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""vest""}"
uniqlo,uniqlo:57893:57966:58038:58389,MEN > 아우터 > 경량 패딩 (PUFFTECH) > 그 외,B,아우터,COMPARABLE,2,MEN,E489110|E491988,PUFFTECH파카|수납파우치(PUFFTECH),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58038"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""58389""}","{""category"": ""pufftech and ultra light down"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""others""}"
uniqlo,uniqlo:57893:57966:98234:98344,MEN > 아우터 > 다운 & 패딩 > 심리스,B,아우터,COMPARABLE,1,MEN,E486176,심리스다운파카,유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""98234"", ""class"": ""57966"", ""gender"": ""57893"", ""subcategory"": ""98344""}","{""category"": ""down"", ""class"": ""outerwear"", ""gender"": ""men"", ""subcategory"": ""seamless""}"
uniqlo,uniqlo:57893:57967:58039:58390,MEN > 티셔츠 & 스웨트셔츠 & 후리스 > 티셔츠 (긴팔 & 반팔) > 에어리즘 코튼,F|A,이너웨어·홈웨어|일반 상의,COMPARABLE,5,MEN|UNISEX,E457517|E465185|E465193|E484508|E486103,AIRism코튼슬리브리스T|AIRism코튼오버사이즈크루넥T(5부)|AIRism코튼크루넥T(긴팔)|AIRism코튼오버사이즈스트라이프T|AIRism코튼스트라이프T(긴팔),유니클로 category/subcategory의 명시적 의류 종류,,"{""category"": ""58039"", ""class"": ""57967"", ""gender"": ""57893"", ""subcategory"": ""58390""}","{""category"": ""t shirts"", ""class"": ""tops"", ""gender"": ""men"", ""subcategory"": ""arism cotton""}"
